@VirginAmerica I emailed your customer service team. Let me know if you need the tracking number.,neutral,['customer service']
@USAirways might possibly be THE WORST airline ever! I think it's time to brush up on customer service! #sorude,negative,['customer service']
@USAirways not impressed with your customer service. everyone has been unhelpful and incredibly rude.,negative,['customer service']
@USAirways WORST customer service ever!!!,negative,['customer service']
@USAirways  where's my bag?  In line 200 deep at DCA. Agents say call 800 #.  800# says talk to agents. Abysmal customer service,negative,['customer service']
@USAirways I packed a carry on for a reason. Thanks for making me check it. I hoped for better customer service in CLE also. #nothappy,negative,['customer service']
@USAirways I waited customer service 32 minutes on the phone w/o response. Had to hung up in the end since my battery died due to waiting!,negative,['customer service']
@USAirways I got rebooked at 3am after they woke me up just tried to call twice and got hung up on. Worst customer service.,negative,['customer service']
@USAirways this is the worst customer service I have ever had. Rebooked to tues but seat available on mon. Wtf. Contact me.,negative,['customer service']
@USAirways F623 DEN:PHX. Serious display of poor customer service exhibited by flight crew today.   #newamericanairline #cheapslogannotmotto,negative,['customer service']
"@USAirways horrible customer service, flying from Miami to Philadelphia, sent to Charlotte, now can't get out of Charlotte!",negative,['customer service']
"@USAirways please thank Mellie at CAE, Tammy in baggage claim at CLT 4 #excellent customer service 2day, BUT I have a complaint.",positive,['customer service']
@USAirways you can't control the weather but you can control customer service. Without luggage for 24 hours &amp; still yet to speak to a human.,negative,['customer service']
@USAirways Collectively since Friday I've been on hold with customer service for over 3 hrs. My issue is not resolved... so frustrated!,negative,['customer service']
@USAirways your customer service is atrocious.,negative,['customer service']
"@USAirways your customer service is a joke. First a mechanical Cancelled Flightation, now weather. On hold since 5:30 am. No humans. Pls call me!",negative,['customer service']
@USAirways so upset with customer service. I have a simple question and the phone system has disconnected me all day today and yesterday.,negative,['customer service']
@USAirways have you ever lost luggage with an infant and a 4 year old? Then customer service never answered the phone. I've tried all night.,negative,['customer service']
"@USAirways @AmericanAir Just had to buy a ""safety"" ticket online. You'll refund whichever ticket(s) are unused, in full, without penalty.",neutral,['safety']
"@usairways I've been on hold since 11:30pm how many customer service reps do you have?
 #seriously",negative,['customer service']
@UsAirways can a real person help me here? This customer service is poor. I'm at the mercy of someone since the flights are disappearing.,negative,['customer service']
@USAirways #Wronganswer. Talk is cheap. Customer service is the action of making things right for the customer. #fail again.,negative,['customer service']
"@USAirways stranded at BWI after two diversions. No cust service, no transport. Dumped here. Terrible customer service!",negative,['customer service']
"@USAirways weather doesn't excuse poor customer service, lack of info from staff or the fact staff haven't turned up",negative,['customer service']
@USAirways nervous for flight tomrw out of key west not friendly customer service,negative,['customer service']
"@USAirways disappointed with your toll free number. Terrible customer service, my flight has been Cancelled Flightled would like to get home",negative,['customer service']
@USAirways @AmericanAir Flight SF to NYC only made it to Philly. Ur customer service is telling me no refund for the last leg? #offensive,negative,['customer service']
@USAirways providing poor customer service by responding to complaints with a copy and paste tempLate Flight unreLate Flightd to complaint #usairwaysfail,negative,['customer service']
@USAirways enormous lines at customer service and two agents what kind of service is that .. http://t.co/ffanixJhwh,negative,['customer service']
@USAirways  ! THE WORST in customer service. @USAirways ! Calling for over a month to book a flight! #poorcustomerservice #usairwaysfflyer,negative,['customer service']
@USAirways I fucking hate your customer service. I've been on hold all morning trying to figure out why you Cancelled Flighted my flight.,negative,['customer service']
"All followers please note that @USAirways is not taking customer service calls, nor responding by helping via soc. media #dontflyusairways",negative,['customer service']
@USAirways I will write CR. Not sure what good it'll do as the customer service I experienced was horrible.,negative,['customer service']
@USAirways worst customer service I've ever experienced. I'll never fly your airline ever again. I have to pay to sleep in Philly. Fuck you.,negative,['customer service']
"@USAirways  you were always my go to. What happened?  Airbus over Boeing, and now no customer service?",negative,['customer service']
@USAirways you can thank supervisor Jeanine and her coworkers for the excellent customer service they provided,positive,['customer service']
@USAirways worst customer service experience ever today. Get it together.,negative,['customer service']
@USAirways I know some folks have to use your airlines but doesn't customer service ever matter? I really hate to complain but it's brutal!,negative,['customer service']
"@USAirways Nightmarish customer service. Further to that, as an elite member, I'm appalled.",negative,['customer service']
@USAirways flight 413 my carryon is missing.stollen off plane or left at gate. Worst customer service. Doesn't seem to be anyone's concern.,negative,['customer service']
@USAirways Shavon at customer service desk in Charlotte was fantastic! So helpful and smiling evn after what sounds like long day.Reward her,positive,['customer service']
"@USAirways worst customer service. ticket was 180 and fee is 200 it's ""not worth it"" for them accommodate me given circumstances in BOS",negative,['customer service']
@USAirways Saddens me that my first tweet - ever - has to be a complaint about customer service.,negative,['customer service']
@USAirways yes had to go pick up and pay 40 cab ride very rude employee poor customer service,negative,['customer service']
"@USAirways has no idea what customer service means.  As the customer, if you mess up my plans, don't treat me like its no big deal!",negative,['customer service']
@USAirways I spoke with a customer service rep who was rude and curt and transferred me to eternal hold. Sad. #badservice #mergerdisaster,negative,['customer service']
@USAirways your customer service is a nightmare. I have been on hold for 1 hour. I'm a platinum member with AA and feel like it's worthless,negative,['customer service']
@USAirways big thanks to Yvonne Anthony from the Chairman's desk.  Top tier customer service today.  #outstanding #service &amp; #support.,positive,['customer service']
"@USAirways 7+ hrs stranded in DCA...zero apologies and the worst customer service. Been a faithful traveler for 15+ years, but no more!",negative,['customer service']
"@USAirways never flying #USAirways again. Horrible experience, terrible customer service.",negative,['customer service']
"@USAirways - I bet you don't, but I'm the paying customer here. I know how to check for flight delays, thank you.",negative,['flight delays']
"@USAirways 1st a Late Flight plane, then missing flight crew, then maintenance problems, gates switched 4 times. You call this customer service??",negative,['customer service']
"@USAIRWAYS ARE YOU KIDDING ME?? Bad customer service, folks. Flew from PSP to PHX flight 2692 on 2/19. (cont) http://t.co/KigfKVXxDQ",negative,['customer service']
@USAirways thank you finally got our bag. Customer services reps were wonderful.,positive,['customer service']
@USAirways some people in line have been waiting 55 minutes for a customer service representative,negative,['customer service']
@USAirways is this accurate? Safety guide shown no MP3 player usage during takeoff and landing. http://t.co/Nvk3IrG4KP,neutral,['safety']
"@USAirways the gate agent said ""it's booked in full. Sorry"" I had a ticket with a 1st class seat. I will call customer service when I land.",negative,['customer service']
"@USAirways Empty 1st class, Chairman can't move up due 2 silly award travel rule trumping common sense - customer service fail again!",negative,['customer service']
@USAirways this has been the worst trip with little to no customer service,negative,['customer service']
@USAirways worst customer service. Still not providing me an answer even after I drove back to CLT airport. been rude &amp; unacceptable #fail,negative,['customer service']
@USAirways : its just a very bad customer service experience// can you help,negative,['customer service']
"@USAirways @AmericanAir hey guys, due to some horrible customer service issues is there any way I can get a checked bag credit?",negative,['customer service']
"@USAirways Joined Silver Preferred because I heard customer service was so great, pity I was misguided.",negative,['customer service']
@USAirways I tried to call your customer service line only to be kept in a que for over 45 mins...... please hold =we don't care,negative,['customer service']
@USAirways I asked for some reimbursement something like miles added to my account and was told to call customer service,negative,['customer service']
@USAirways still not in the air for deicing of plane. I'll miss connect but customer service was helpful.I'm hoping to catch the next flight,positive,['customer service']
"@USAirways grades for this trip:

Flight timeliness: 👎✈️
Cancelled Flightations: 👎😬
Customer Service: 👎😡
Flight attendants: 😊👏",negative,['customer service']
"@USAirways flights keep getting delayed and Cancelled Flighted with no information, worst customer service ever.",negative,['customer service']
"@USAirways what does ""your reservation is 'out of sync.'"" mean? On hold w customer service 12 min and want an idea what is up",negative,['customer service']
@USAirways 1 1/2 hours on hold to customer service without anyone answering is more than ridiculous!,negative,['customer service']
@USAirways contd.. They put her on 7 pm flite tonite. I think she's on now. Worst customer service ever! U need to fix it.,negative,['customer service']
@USAirways your customer service stinks. Trying to book a flight for hours now and keep getting hung up on. #usairwayssucks,negative,['customer service']
@USAirways the phone number the gate gave me doesn't work either. What is your customer service phone number?,negative,['customer service']
"@USAirways never in my life have I dealt with such poor customer service, irresponsible staff and lack of care LGA-IAH day 2, baggage in NC?",negative,['customer service']
@USAirways customer service at its finest,positive,['customer service']
@usairways #crew keeping safety top of mind in CLT. http://t.co/a0YoSJHZMc,positive,['safety']
@USAirways How can I change without penalty and not have to call customer service,neutral,['customer service']
@USAirways when I call it says y'all are too busy and to call back Late Flightr.  this is terrible customer service.  what will you do about it?,negative,['customer service']
@USAirways still crickets from customer service.,negative,['customer service']
@USAirways your customer service is horrible,negative,['customer service']
@AmericanAir why would I even consider continuing your point program when I received no perks or continued bad customer service? #senseless,negative,['customer service']
@AmericanAir I have been on hold w/customer service line for 68 minutes.  This after I was on phone with an agent for 35 min b/f call droped,negative,['customer service']
Just got off the phone @AmericanAir customer service. Only 8 minutes to get my issue resoled. You guys are awesome.,positive,['customer service']
@AmericanAir another day another grievance with this airline. No customer service,negative,['customer service']
@AmericanAir no response to DM or email yet.  customer service?,negative,['customer service']
@AmericanAir why would I even consider continuing your point program when I received no perks or continued bad customer service? #senseless,negative,['customer service']
@AmericanAir I have been on hold w/customer service line for 68 minutes.  This after I was on phone with an agent for 35 min b/f call droped,negative,['customer service']
Just got off the phone @AmericanAir customer service. Only 8 minutes to get my issue resoled. You guys are awesome.,positive,['customer service']
"@AmericanAir 
Not giving you a hard time...Just looking for basic customer service after AA lost my bag. ETA on it's return, please????????",negative,['customer service']
@AmericanAir great customer service thanks,positive,['customer service']
@AmericanAir do you offer group pricing discounts by any chance?,neutral,['pricing']
@AmericanAir Airline trouble this winter &amp; not getting good customer service? contact http://t.co/aQjn4HwNaC  we negotiate w/companies forU!,negative,['customer service']
@AmericanAir Thank you for the quick customer service today. #RefundProcedureNotTooPainful I know that Winter Weather is not your fault.,positive,['customer service']
"@AmericanAir I'll be sticking with @southwest in the future. No change fees, first bag free, and stellar customer service.",negative,['customer service']
"@AmericanAir although you have no control of the weather, you came through with a great customer service",positive,['customer service']
@AmericanAir Customer service provides no wiggle room to change flight without a $200 change fee. @southwest has always been accommodating.,negative,['customer service']
@AmericanAir thanks for the great customer service. Family made it back to SAT safely. The weather at DFW made things a little worrisome.,positive,['customer service']
@AmericanAir you really need some customer service training for your unhappy EEs in the morning in Chicago. Gate K20 at 430 chking her schd,negative,['customer service']
@AmericanAir no; I just expect a higher level of customer service &amp; for the flight crews to give us accurate information,negative,['customer service']
"@AmericanAir I tried when I landed, but there was no-one there.  I've emailed your customer service twice now who don't seem to care.",negative,['customer service']
@AmericanAir I responded. Your info different than your customer service line,negative,['customer service']
@AmericanAir that's absolutely horrible customer service. The person supposed to call me can't immediately call back when disconnected???,negative,['customer service']
@AmericanAir  your customer service is deplorable. I am disgusted in your company and the ignorant people on the phones for lost baggage.,negative,['customer service']
@AmericanAir gate agents disappeared and customer service agents were miserable and unhelpful. #letdown #neveragain,negative,['customer service']
@AmericanAir that was the worst customer service experience ever. Too bad for you I'm a lawyer. Enjoy my wrath.,negative,['customer service']
"@AmericanAir even followed me, but I still can't get them to answer their phones. Worst. Customer ""service"". Ever. #customerservice #fail",negative,['customer service']
@AmericanAir Late Flight again geez flt2417 #Late Flight #delays #typical,negative,['flight delays']
@AmericanAir she sent you an email 2 customer service the night it happened ur response was basically 2 bad sorry how should she contact u.,negative,['customer service']
@AmericanAir customer service (if you can call it that) refunded my money,negative,['customer service']
@AmericanAir needs an entire customer service overhaul @Delta would never treat its customers with anything less that A1 service,negative,['customer service']
@AmericanAir congrats on your call center customer service! A guy named Fidencio answered and he went above &amp; beyond to help me! 👌👌👌,positive,['customer service']
@AmericanAir the group of minor children were broken up into groups. Some still in Miami. Delta has much better customer service!,negative,['customer service']
"@AmericanAir #epicfail on connections in #Chicago today, extremely disappointed w/ unaccommodating customer service, rethinking loyalty 😐",neutral,['customer service']
@AmericanAir probs the worst customer service ever. Replied to complaint I submitted 6 weeks ago bout damaged bag... Not even replacing it!,negative,['customer service']
@AmericanAir you should really explain customer service to your gate agent for 1152 at C4. Couldn't be bothered.,negative,['customer service']
@AmericanAir Delaney and Shawn at DFW showed exceptional customer service today. Will happily choose AA whenever possible now! Thank you!,positive,['customer service']
@AmericanAir @elwoodblues77 I'm sure he understands the rules but you guys just have zero customer service. Staff your damn counters!,negative,['customer service']
@AmericanAir I had to purchase a ticket that I never would have had to buy had the flight not been Cancelled Flightled. Terrible customer service.,negative,['customer service']
@AmericanAir You lost a customer today. Flight today was Cancelled Flightled and I had to find out by calling customer service yesterday.,negative,['customer service']
@AmericanAir to realize your customer service leaves much to be desired and the folks handling the calls could care less...and it shows.,negative,['customer service']
@AmericanAir really appreciate the great customer service... One of your service agents just hung up on me when asking legitimate questions,negative,['customer service']
"@AmericanAir Way to suck at customer service, Dallas is trapped in an ice storm but you didn't Cancelled Flight 7am flight &amp; been on hold all day.",negative,['customer service']
@AmericanAir we have been sitting on the plane for over an hour. unacceptable. you have a complete disregard for customer service.,negative,['customer service']
@AmericanAir exceptional customer service from AA - my misplaced item was waiting for me at checkin followed by a smooth flight. Thank you!,positive,['customer service']
"@AmericanAir in line at SFO. Customer service is rude, disorganized, and congested. Very dissapointing.",negative,['customer service']
@AmericanAir @EdPlotts don't bother trying to get anywhere with their customer service team either as take 2+ months and counting to reply,negative,['customer service']
@AmericanAir @usairways who is the next stop after customer service.,negative,['customer service']
@AmericanAir F-A-N-T-A-S-T-I-C!! thanks again for coming thru with great customer service!,positive,['customer service']
@AmericanAir I've been trying to reach your customer service for TWO days. I have received zero response. Never traveling AA again.,negative,['customer service']
@AmericanAir customer service is terrible.Been waiting 6 weeks for a reply to an email. Not helpful at all and keep brushing off problems!,negative,['customer service']
"@AmericanAir @USAirways ""ma'am if you have a complaint you should visit our customer service desk"" {sees line ~45 people deep}",negative,['customer service']
@AmericanAir @united just deplaned at O'Hare gate K13. Why don't you send a customer service rep to discuss my situation? God knows...,negative,['customer service']
"@AmericanAir the customer service today is unsat, Flight cnx, not notified, called for 6 hours and the phone line does not even let me hold",negative,['customer service']
"@AmericanAir has the worst flights and customer service, this is the second time I've been Cancelled Flighted. Gotta pay for hotel and find rides now.",negative,['customer service']
@AmericanAir thank you for NOT Cancelled Flighting all flights and putting my husbands life in danger driving in this weather. #safetyfirst,positive,['safety']
@AmericanAir =UNAmerican Airlines just lies and poor customer services...,negative,['customer service']
"@AmericanAir - So does that mean your other flights going into Buffalo from other locations, you don't care about their safety?",negative,['safety']
@AmericanAir Huge thanks for fixing our flights! appreciate the customer service. now if only i could get seats assigned: me next to my wife,positive,['customer service']
@AmericanAir Your customer service sucks! You rep should not be yelling at a caller regarding the weather in DFW.  Hope you go bankrupt!,negative,['customer service']
last trip on @AmericanAir ... Poor customer service 3 trips in a row! @Delta here I come!,negative,['customer service']
"@AmericanAir Understood. Integration takes time, but no excuse for poor customer service",negative,['customer service']
@AmericanAir trying to talk 2 customer service to add lap child and can't get a hold of anybody. I need help!!!!!,negative,['customer service']
@AmericanAir. For two days now I have been trying to reach #AmericanAirlines customer service to change my flight.,negative,['customer service']
@AmericanAir has no customer service via phone or in person. Just a stone wall with a giant middle finger painted on it.,negative,['customer service']
@AmericanAir Have been trying to reach American Airlines since last evening to Cancelled Flight flights. WORST CUSTOMER SERVICE EVER! What now???,negative,['customer service']
@AmericanAir your customer service is inferior to that of a nationalized third world nation's airline. Get it together.,negative,['customer service']
"@AmericanAir waited in the airport for two days to get home, not weather reLate Flightd. Dealt with horrible customer service. Finally switched to",negative,['customer service']
@AmericanAir - Hanging up on customers with no chance for a callback is a failure of customer service. 1:30am EST and no one can answer? 2/2,negative,['customer service']
"@AmericanAir Also, been on hold for 30 minutes with your ""customer service"" to find out when my new flight is scheduled bc your site SUCKS",negative,['customer service']
"@AmericanAir How is hanging up on customers because of ""high volume"" customer service? Tried to resolve via DM-still waiting.So bad. #aafail",negative,['customer service']
@AmericanAir your customer service is a disgrace.,negative,['customer service']
@AmericanAir I'm going to speak with customer service at the airport tomorrow morning and see what my options are. I need a flight tomorrow,neutral,['customer service']
@AmericanAir it's been 2 hrs of wait on the phone a) worst customer services b) trying to know where my suitcase Is and way MORE 😤#ANGRY,negative,['customer service']
@AmericanAir not yet. I'm next in the terminal a customer service area.,negative,['customer service']
"@AmericanAir just Cancelled Flightled my 7 am flight tomorrow with out informing me at all today, then booked one in 2 days, and no customer service",negative,['customer service']
@AmericanAir Shout-out to all the ground crews working in the cold! Thanks for what y'all do. (&amp; social media team for customer service),positive,['customer service']
@AmericanAir Awesome customer service on #390 from rdu. They snuck my wife a warm cookie. Thx!,positive,['customer service']
@AmericanAir @carlw1980 I have followed and dm'd you. . . Please respond to my concern too. Really disappointed with customer service.,negative,['customer service']
@AmericanAir VERY upset that I cannot select seats for Tuesday flight online or over the phone. Terrible customer service :( Please help!,negative,['customer service']
@AmericanAir You have the worst customer service of any airlines I've ever encountered. Flat out awful,negative,['customer service']
@AmericanAir this is awful customer service.,negative,['customer service']
@AmericanAir @sarahzou translation: we don't reinvest our mammoth profits into the customer service experience. 'Cause we don't care.,negative,['customer service']
"@AmericanAir @JimDayTV no, you couldn't care less. That's why their customer service is run by bots",negative,['customer service']
@AmericanAir finally about to take off! Thanks for the customer service by the g8 reps @ c17 @ CTL. Any idea what caused the system failure?,negative,['customer service']
@AmericanAir you know nothing about customer service and I'll make sure everyone knows it,negative,['customer service']
"@AmericanAir versus @JetBlue 
in Customer Service?
Who will win!
For Me @AmericanAir is a convenience to a trip to Cali &lt;3",positive,['customer service']
@AmericanAir this is ridiculous! You all really have terrible customer service and a lack of urgency. Im convinced.,negative,['customer service']
"@AmericanAir why does your customer service line say ""we are experiencing high call volume"" and then spontaneously hangup on the person?",negative,['customer service']
@AmericanAir we did for the last 8 hours.  Your customer service is horrendous.  I should have flown Delta,negative,['customer service']
@AmericanAir my flight has been delayed &amp; I can't talk reach anyone in customer service because of high call volume.,negative,['customer service']
@AmericanAir they could be seen if your horrible customer service group would actually update the information! Never fly American again!,negative,['customer service']
@AmericanAir the fact that that rule makes it poor customer service. I can Cancelled Flight/change on @SouthwestAir with no penalty or hoops.,negative,['customer service']
@AmericanAir it's always better to find out equipment is INOP on the ground than in the air! #safetyfirst,negative,['safety']
@AmericanAir that's if it is ever complete and if i can ever get through customer service #theydontanswer,negative,['customer service']
@AmericanAir Cancelled Flightled 2 of my flights for maintenance. Customer service desk is empty... Can I get a hotel at least? http://t.co/ypbkCiRBXu,negative,['customer service']
@AmericanAir I would like to thank the customer service team for their response to my Cancelled Flightled flight but just offering to (cont),positive,['customer service']
@AmericanAir RDU Customer Service is awesome. Thanks! Give em all bonuses.,positive,['customer service']
@AmericanAir no response to DM or email yet.  customer service?,negative,['customer service']
@AmericanAir hey! Tried calling customer service and was told there's a 2 hour wait. This has been for the past 4 hours. Thanks! You suck!,negative,['customer service']
"@AmericanAir @russelneiss No, American. This is simple. How about YOU call HER back with the info for her new flight. Basic customer service",negative,['customer service']
"@AmericanAir @marxsterbcow How is this a real life response to a customer service issue? Seriously. Keep trying to call us. Eh, might work.",negative,['customer service']
@AmericanAir thank you for quick responses.   #aa usually has fantastic customer service. That's why I was so shocked when it wasn't there,positive,['customer service']
